# /media/pi/Samsung_T5/cpp_api_demo_data/leg_test_09_08_2021_17-56-11.csv
time [s],a1 torque [Nm],a2 torque [Nm]
10.211000,1.818466,-1.512770
10.212000,1.858452,-1.464222
10.213000,1.776713,-1.329135
10.214000,1.672379,-1.404311
10.215000,1.660245,-1.453931
10.216000,1.749195,-1.461635
10.217000,1.771791,-1.342925
10.218000,1.782219,-1.481668
10.219000,1.645881,-1.399533
10.220000,1.754426,-1.341661
10.221000,1.789342,-1.404380
10.222000,1.889434,-1.355540
10.223000,1.732649,-1.490931
10.224000,1.793443,-1.350939
10.225000,1.901326,-1.352902
10.226000,1.703103,-1.363024
10.227000,1.657387,-1.380751
10.228000,1.754539,-1.337329
10.229000,1.800365,-1.400309
10.230000,1.680123,-1.404637
10.231000,1.756277,-1.327016
10.232000,1.744648,-1.521690
10.233000,1.786474,-1.446832
10.234000,1.818463,-1.315929
10.235000,1.760156,-1.568991
10.236000,1.759725,-1.391432
10.237000,1.767462,-1.284746
10.238000,1.741791,-1.451393
10.239000,1.772388,-1.426315
10.240000,1.705872,-1.232650
10.241000,1.827945,-1.450161
10.242000,1.772800,-1.218376
10.243000,1.726663,-1.433613
10.244000,1.768714,-1.389809
10.245000,1.861037,-1.234393
10.246000,1.758720,-1.274343
10.247000,1.704732,-1.270766
10.248000,1.778414,-1.247312
10.249000,1.729997,-1.278778
10.250000,1.704482,-1.233722
10.251000,1.726305,-1.281879
10.252000,1.795463,-1.238137
10.253000,1.772514,-1.340960
10.254000,1.773418,-1.227684
10.255000,1.750370,-1.297444
10.256000,1.797742,-1.328924
10.257000,1.703857,-1.284173
10.258000,1.846831,-1.311209
10.259000,1.706019,-1.326950
10.260000,1.824883,-1.417153
10.261000,1.760154,-1.274454
10.262000,1.732005,-1.471616
10.263000,1.788170,-1.369012
10.264000,1.829844,-1.334943
10.265000,1.811145,-1.397698
10.266000,1.814895,-1.369562
10.267000,1.822951,-1.336211
10.268000,1.751961,-1.335297
10.269000,1.786804,-1.378294
10.270000,1.807643,-1.406404
10.271000,1.761928,-1.355915
10.272000,1.773164,-1.467822
10.273000,1.715829,-1.361130
10.274000,1.818832,-1.486009
10.275000,1.760349,-1.540256
10.276000,1.774004,-1.598945
10.277000,1.831530,-1.463001
10.278000,1.812484,-1.654253
10.279000,1.800996,-1.326622
10.280000,1.837951,-1.591473
10.281000,1.782594,-1.481856
10.282000,1.800624,-1.443350
10.283000,1.852976,-1.488506
10.284000,1.781225,-1.574559
10.285000,1.773113,-1.404456
10.286000,1.790742,-1.570764
10.287000,1.817286,-1.706892
10.288000,1.829720,-1.516206
10.289000,1.863456,-1.525973
10.290000,1.798104,-1.481115
10.291000,1.846813,-1.594034
10.292000,1.756330,-1.478250
10.293000,1.944571,-1.486827
10.294000,1.852881,-1.481529
10.295000,1.810666,-1.489994
10.296000,1.885337,-1.496981
10.297000,1.805332,-1.542502
10.298000,1.768280,-1.597382
10.299000,1.820082,-1.595430
10.300000,1.859752,-1.570674
10.301000,1.845834,-1.569635
10.302000,1.859176,-1.516902
10.303000,1.819047,-1.583562
10.304000,1.832765,-1.597804
10.305000,1.804571,-1.523001
10.306000,1.805644,-1.590036
10.307000,1.795344,-1.576151
10.308000,1.873488,-1.585178
10.309000,1.872806,-1.501719
10.310000,1.749346,-1.576271
10.311000,1.901946,-1.592900
10.312000,1.846671,-1.519688
10.313000,1.846951,-1.464269
10.314000,1.783243,-1.499057
10.315000,1.793457,-1.439928
10.316000,1.783367,-1.592072
10.317000,1.756477,-1.514144
10.318000,1.834583,-1.421775
10.319000,1.869449,-1.481730
10.320000,1.790353,-1.524359
10.321000,1.746408,-1.394422
10.322000,1.818712,-1.450406
10.323000,1.843160,-1.558711
10.324000,1.835042,-1.439516
10.325000,1.834562,-1.406112
10.326000,1.831308,-1.375518
10.327000,1.883608,-1.433016
10.328000,1.896585,-1.354431
10.329000,1.818726,-1.303858
10.330000,1.818824,-1.332530
10.331000,1.776731,-1.320338
10.332000,1.792424,-1.285666
10.333000,1.878711,-1.236578
10.334000,1.823257,-1.276583
10.335000,1.844043,-1.275425
10.336000,1.818760,-1.237494
10.337000,1.807787,-1.224995
10.338000,1.687350,-1.393806
10.339000,1.832720,-1.247309
10.340000,1.756238,-1.201898
10.341000,1.827261,-1.118557
10.342000,1.705691,-1.145973
10.343000,1.778463,-1.094723
10.344000,1.749659,-1.314371
10.345000,1.891216,-1.186092
10.346000,1.796990,-1.226486
10.347000,1.753589,-1.147781
10.348000,1.725487,-1.133199
10.349000,1.680025,-0.895791
10.350000,1.773525,-0.936668
10.351000,1.680635,-0.985088
10.352000,1.774193,-1.211623
10.353000,1.750466,-1.030716
10.354000,1.774078,-0.973492
10.355000,1.782969,-0.975352
10.356000,1.712887,-1.029232
10.357000,1.732005,-0.956722
10.358000,1.731883,-0.905087
10.359000,1.739493,-0.969213
10.360000,1.764497,-0.787071
10.361000,1.736992,-0.864180
10.362000,1.779683,-0.979134
10.363000,1.726153,-1.011737
10.364000,1.697493,-0.970231
10.365000,1.688931,-1.004971
10.366000,1.726747,-0.924459
10.367000,1.768127,-0.826474
10.368000,1.715807,-0.874480
10.369000,1.761710,-0.844617
10.370000,1.690625,-0.865691
10.371000,1.710669,-0.924714
10.372000,1.727756,-0.936565
10.373000,1.673439,-0.989059
10.374000,1.669255,-0.960416
10.375000,1.701843,-0.919564
10.376000,1.695974,-0.939866
10.377000,1.722118,-0.944857
10.378000,1.698161,-1.020467
10.379000,1.665743,-0.931978
10.380000,1.681154,-0.926791
10.381000,1.587364,-0.990813
10.382000,1.737888,-1.064012
10.383000,1.715269,-1.046966
10.384000,1.642638,-1.003626
10.385000,1.667291,-1.053622
10.386000,1.650376,-1.136197
10.387000,1.649341,-1.054021
10.388000,1.790160,-1.056505
10.389000,1.683758,-1.029291
10.390000,1.622246,-1.083537
10.391000,1.731847,-1.247520
10.392000,1.637974,-1.200104
10.393000,1.596931,-1.146537
10.394000,1.586593,-1.168424
10.395000,1.666237,-1.145764
10.396000,1.680777,-1.305102
10.397000,1.617541,-1.357860
10.398000,1.674759,-1.433173
10.399000,1.659473,-1.372592
10.400000,1.655157,-1.358496
10.401000,1.620233,-1.308549
10.402000,1.629970,-1.269919
10.403000,1.676412,-1.382497
10.404000,1.664777,-1.405431
10.405000,1.611027,-1.445260
10.406000,1.691573,-1.626099
10.407000,1.553667,-1.375297
10.408000,1.690914,-1.384982
10.409000,1.582757,-1.437423
10.410000,1.646075,-1.452416
10.411000,1.602856,-1.295351
10.412000,1.618993,-1.345484
10.413000,1.655409,-1.575809
10.414000,1.631435,-1.573357
10.415000,1.656307,-1.525110
10.416000,1.644220,-1.525650
10.417000,1.684156,-1.396102
10.418000,1.657047,-1.588083
10.419000,1.616655,-1.329206
10.420000,1.630482,-1.454503
10.421000,1.711127,-1.451490
10.422000,1.562579,-1.644834
10.423000,1.618548,-1.548272
10.424000,1.645759,-1.340870
10.425000,1.660361,-1.434498
10.426000,1.621534,-1.380859
10.427000,1.555718,-1.454513
10.428000,1.643474,-1.499785
10.429000,1.637379,-1.504900
10.430000,1.637452,-1.519163
10.431000,1.595731,-1.379120
10.432000,1.553690,-1.382067
10.433000,1.592060,-1.422259
10.434000,1.542201,-1.417676
10.435000,1.557660,-1.442691
10.436000,1.627090,-1.381312
10.437000,1.649478,-1.330377
10.438000,1.633619,-1.431285
10.439000,1.573793,-1.351948
10.440000,1.627410,-1.325216
10.441000,1.568937,-1.406592
10.442000,1.558792,-1.325878
10.443000,1.649570,-1.413867
10.444000,1.569834,-1.329608
10.445000,1.590133,-1.335880
10.446000,1.539734,-1.290303
10.447000,1.534053,-1.208942
10.448000,1.591924,-1.262915
10.449000,1.585750,-1.316350
10.450000,1.515728,-1.292408
10.451000,1.559661,-1.156523
10.452000,1.551855,-1.235987
10.453000,1.472295,-1.229892
10.454000,1.596818,-1.268070
10.455000,1.525513,-1.222269
10.456000,1.543115,-1.208206
10.457000,1.499217,-1.147440
10.458000,1.499382,-1.177406
10.459000,1.587712,-1.123494
10.460000,1.543117,-1.205983
10.461000,1.499473,-1.226576
10.462000,1.499478,-1.052343
10.463000,1.534267,-1.074016
10.464000,1.563158,-1.093662
10.465000,1.610886,-1.015615
10.466000,1.543840,-1.128143
10.467000,1.561954,-1.104755
10.468000,1.501241,-1.154131
10.469000,1.576336,-1.247135
10.470000,1.519555,-1.259369
10.471000,1.610388,-1.186041
10.472000,1.513718,-1.029832
10.473000,1.533474,-1.178773
10.474000,1.583423,-1.030160
10.475000,1.422958,-1.048224
10.476000,1.485680,-1.204283
10.477000,1.567020,-1.135004
10.478000,1.601755,-0.955725
10.479000,1.575324,-1.036155
10.480000,1.575241,-1.181016
10.481000,1.556607,-0.974023
10.482000,1.509514,-1.123757
10.483000,1.522953,-0.911913
10.484000,1.501712,-1.160341
10.485000,1.491161,-1.116522
10.486000,1.438692,-1.178652
10.487000,1.567358,-0.930360
10.488000,1.533269,-0.980673
10.489000,1.520134,-1.017801
10.490000,1.523167,-0.918129
10.491000,1.585782,-1.184128
10.492000,1.459538,-0.868427
10.493000,1.551525,-0.899388
10.494000,1.525222,-0.862431
10.495000,1.530684,-0.868400
10.496000,1.585514,-1.228394
10.497000,1.569865,-0.974056
10.498000,1.551461,-1.129194
10.499000,1.559523,-1.142185
10.500000,1.549143,-1.147756
10.501000,1.514905,-0.880971
10.502000,1.459538,-1.129167
10.503000,1.583125,-0.856250
10.504000,1.451539,-0.856250
10.505000,1.441343,-0.905888
10.506000,1.422847,-1.160279
10.507000,1.520170,-1.141804
10.508000,1.567553,-1.067217
10.509000,1.462713,-1.023316
10.510000,1.491223,-1.129138
10.511000,1.580330,-1.067104
10.512000,1.485489,-1.028786
10.513000,1.467311,-1.061020
10.514000,1.512761,-1.017470
10.515000,1.449076,-0.924640
10.516000,1.496754,-1.054482
10.517000,1.484265,-1.104167
10.518000,1.521681,-1.054647
10.519000,1.454549,-1.086145
10.520000,1.422521,-1.054515
10.521000,1.491220,-0.979981
10.522000,1.523779,-0.937007
10.523000,1.430409,-0.936795
10.524000,1.523648,-0.614236
10.525000,1.444834,-0.776080
10.526000,1.475111,-0.657535
10.527000,1.397673,-0.664157
10.528000,1.426858,-1.016947
10.529000,1.371247,-0.973922
10.530000,1.459899,-0.998064
10.531000,1.405344,-0.664282
10.532000,1.463197,-0.792941
10.533000,1.471317,-0.900023
10.534000,1.506353,-0.688122
10.535000,1.413828,-0.734104
10.536000,1.487299,-0.807564
10.537000,1.471975,-0.790959
10.538000,1.417926,-0.807657
10.539000,1.471132,-0.746027
10.540000,1.418443,-0.633823
10.541000,1.413435,-0.655187
10.542000,1.385786,-0.675162
10.543000,1.481270,-0.674170
10.544000,1.314667,-0.695175
10.545000,1.437230,-0.705262
10.546000,1.490124,-0.693721
10.547000,1.358052,-0.623743
10.548000,1.366268,-0.675324
10.549000,1.384130,-0.705856
10.550000,1.411777,-0.511127
10.551000,1.331017,-0.545128
10.552000,1.287704,-0.610683
10.553000,1.383466,-0.472128
10.554000,1.413976,-0.615098
10.555000,1.359614,-0.508861
10.556000,1.448834,-0.472546
10.557000,1.365065,-0.562403
10.558000,1.403404,-0.472505
10.559000,1.313869,-0.465900
10.560000,1.340373,-0.525211
10.561000,1.410156,-0.490204
10.562000,1.366719,-0.506206
10.563000,1.356616,-0.486029
10.564000,1.353701,-0.499269
10.565000,1.360039,-0.497922
10.566000,1.343712,-0.468304
10.567000,1.375508,-0.431388
10.568000,1.290097,-0.378037
10.569000,1.289879,-0.459999
10.570000,1.350433,-0.514014
10.571000,1.316305,-0.486782
10.572000,1.408012,-0.513404
10.573000,1.338798,-0.487675
10.574000,1.392443,-0.431718
10.575000,1.330005,-0.569809
10.576000,1.377279,-0.498027
10.577000,1.386900,-0.602239
10.578000,1.335554,-0.690217
10.579000,1.308550,-0.690428
10.580000,1.360651,-0.525290
10.581000,1.373272,-0.601364
10.582000,1.374944,-0.637561
10.583000,1.373814,-0.554852
10.584000,1.414776,-0.632594
10.585000,1.374131,-0.818044
10.586000,1.401090,-0.807657
10.587000,1.374996,-0.933360
10.588000,1.401029,-0.787932
10.589000,1.437608,-0.861705
10.590000,1.362661,-0.676265
10.591000,1.401861,-0.751372
10.592000,1.364458,-0.985821
10.593000,1.340469,-1.030488
10.594000,1.311571,-0.998924
10.595000,1.442827,-1.072772
10.596000,1.369292,-1.014750
10.597000,1.384626,-0.938336
10.598000,1.277859,-0.893660
10.599000,1.336869,-0.961644
10.600000,1.289986,-0.834327
10.601000,1.402128,-0.855666
10.602000,1.421319,-0.941872
10.603000,1.363091,-0.982734
10.604000,1.320421,-0.967876
10.605000,1.320594,-1.108446
10.606000,1.310814,-1.034541
10.607000,1.362574,-0.883328
10.608000,1.328938,-0.997854
10.609000,1.375146,-1.084431
10.610000,1.359668,-0.982096
10.611000,1.323379,-0.919979
10.612000,1.384169,-1.105520
10.613000,1.401335,-0.919975
10.614000,1.392083,-0.813819
10.615000,1.340239,-0.784399
10.616000,1.339868,-0.811303
10.617000,1.307118,-0.891224
10.618000,1.383227,-0.752568
10.619000,1.453460,-1.071304
10.620000,1.397779,-0.820832
10.621000,1.367067,-1.015067
10.622000,1.340841,-0.782535
10.623000,1.262636,-0.918066
10.624000,1.346031,-0.879345
10.625000,1.287581,-0.660936
10.626000,1.365580,-0.651858
10.627000,1.358037,-0.560843
10.628000,1.357447,-0.623754
10.629000,1.334185,-0.919924
10.630000,1.262935,-1.022370
10.631000,1.359772,-0.500903
10.632000,1.237392,-0.715496
10.633000,1.333097,-0.369060
10.634000,1.318895,-0.448319
10.635000,1.267534,-0.657373
10.636000,1.303672,-0.653334
10.637000,1.383795,-0.714134
10.638000,1.328623,-0.529198
10.639000,1.316115,-0.686879
10.640000,1.312424,-0.608616
10.641000,1.310602,-0.530810
10.642000,1.295290,-0.530838
10.643000,1.313017,-0.442037
10.644000,1.344852,-0.408813
10.645000,1.245533,-0.421272
10.646000,1.318745,-0.480891
10.647000,1.238126,-0.480642
10.648000,1.311125,-0.337647
10.649000,1.240315,-0.500068
10.650000,1.212407,-0.450061
10.651000,1.195394,-0.417125
10.652000,1.264312,-0.315800
10.653000,1.217245,-0.366808
10.654000,1.331648,-0.636330
10.655000,1.213067,-0.573083
10.656000,1.283721,-0.595381
10.657000,1.190187,-0.575207
10.658000,1.166794,-0.400011
10.659000,1.213394,-0.431332
10.660000,1.190078,-0.348083
10.661000,1.236523,-0.352471
10.662000,1.237265,-0.570801
10.663000,1.357468,-0.576114
10.664000,1.218936,-0.660459
10.665000,1.242159,-0.613216
10.666000,1.213987,-0.637186
10.667000,1.147264,-0.667123
10.668000,1.195875,-0.377731
10.669000,1.191562,-0.419635
10.670000,1.245120,-0.450348
10.671000,1.220817,-0.654132
10.672000,1.159207,-0.714425
10.673000,1.128052,-0.733204
10.674000,1.231839,-0.657936
10.675000,1.164535,-0.685992
10.676000,1.122338,-0.703123
10.677000,1.156729,-0.578290
10.678000,1.110621,-0.359374
10.679000,1.211654,-0.530333
10.680000,1.130667,-0.657656
10.681000,1.288520,-0.746180
10.682000,1.203666,-0.745117
10.683000,1.171267,-0.576716
10.684000,1.177780,-0.599851
10.685000,1.210673,-0.435274
10.686000,1.139638,-0.674285
10.687000,1.225573,-0.566217
10.688000,1.121032,-0.517971
10.689000,1.173541,-0.870438
10.690000,1.163962,-0.654401
10.691000,1.164191,-0.675802
10.692000,1.111214,-0.728612
10.693000,1.111025,-0.673238
10.694000,1.122224,-0.700217
10.695000,1.146930,-0.705473
10.696000,1.139992,-0.995490
10.697000,1.166779,-0.666922
10.698000,1.167022,-0.720128
10.699000,1.167005,-1.013312
10.700000,1.177876,-1.011996
10.701000,1.209019,-0.683910
10.702000,1.174022,-0.868298
10.703000,1.108465,-0.893518
10.704000,1.171601,-0.935879
10.705000,1.095468,-0.765303
10.706000,1.197541,-1.046448
10.707000,1.199249,-0.657836
10.708000,1.091379,-0.831457
10.709000,1.090501,-0.773320
10.710000,1.173295,-0.817753
10.711000,1.105654,-1.083268
10.712000,1.147049,-0.832045
10.713000,1.122780,-0.871097
10.714000,1.066602,-1.050443
10.715000,1.070021,-0.990627
10.716000,1.150918,-0.873713
10.717000,1.247133,-0.757778
10.718000,1.151042,-1.029295
10.719000,1.134773,-0.863647
10.720000,1.173094,-0.969555
10.721000,1.190185,-0.794790
10.722000,1.139656,-0.829935
10.723000,1.184185,-0.772975
10.724000,1.164237,-0.821079
10.725000,1.111266,-0.818219
10.726000,1.076299,-0.784611
10.727000,1.199850,-0.919779
10.728000,1.065618,-0.997470
10.729000,1.169892,-0.838854
10.730000,1.028229,-0.973230
10.731000,1.151675,-0.875538
10.732000,1.119560,-0.920472
10.733000,1.094031,-0.858687
10.734000,1.074702,-0.843894
10.735000,1.074730,-0.922293
10.736000,1.089505,-0.869582
10.737000,1.120159,-0.892221
10.738000,1.135816,-0.838882
10.739000,1.135789,-0.943812
10.740000,1.127776,-0.850025
10.741000,1.096092,-0.977962
10.742000,1.109040,-1.001618
10.743000,1.125234,-0.947274
10.744000,1.076409,-0.948375
10.745000,1.096980,-0.890985
10.746000,1.095762,-0.775446
10.747000,1.146245,-0.967006
10.748000,1.120361,-1.014165
10.749000,1.143981,-1.035215
10.750000,1.120528,-1.022381
10.751000,1.190106,-0.746156
10.752000,1.026570,-1.023847
10.753000,1.119645,-0.755888
10.754000,1.051799,-0.828415
10.755000,1.121355,-0.811236
10.756000,1.073018,-0.844444
10.757000,1.102749,-0.811351
10.758000,1.032277,-0.899494
10.759000,1.081571,-0.822095
10.760000,1.106503,-0.877353
10.761000,1.149366,-0.879065
10.762000,0.993094,-0.986003
10.763000,1.052149,-1.092152
10.764000,1.060104,-1.111356
10.765000,1.079141,-1.081465
10.766000,1.211893,-0.870647
10.767000,1.120380,-0.886574
10.768000,1.074741,-0.928753
10.769000,1.106470,-0.955539
10.770000,1.100317,-1.119197
10.771000,1.139212,-1.043497
10.772000,1.068330,-1.114149
10.773000,1.165727,-1.069971
10.774000,1.039119,-1.085066
10.775000,1.005525,-1.029608
10.776000,0.995802,-0.920850
10.777000,0.996375,-1.048849
10.778000,1.032174,-1.077734
10.779000,1.015654,-0.939033
10.780000,1.067131,-0.938790
10.781000,1.083353,-0.879541
10.782000,1.066290,-0.877278
10.783000,1.043897,-0.864456
10.784000,0.985296,-1.087823
10.785000,1.028133,-0.942069
10.786000,0.974328,-0.869660
10.787000,1.039720,-1.000718
10.788000,1.037106,-0.999387
10.789000,1.076669,-0.919332
10.790000,1.023151,-0.945795
10.791000,1.051570,-1.079194
10.792000,1.024297,-0.974829
10.793000,1.010752,-0.886725
10.794000,1.078316,-0.930929
10.795000,1.010672,-0.930965
10.796000,1.051852,-0.955360
10.797000,1.066476,-1.000554
10.798000,1.036914,-0.935461
10.799000,1.051442,-1.030248
10.800000,1.036040,-0.969459
10.801000,0.990214,-0.937675
10.802000,0.990353,-1.040857
10.803000,1.054312,-1.033858
10.804000,0.976273,-0.906452
10.805000,1.081995,-0.872186
10.806000,1.091999,-0.925591
10.807000,0.990556,-0.949281
10.808000,0.943324,-0.917380
10.809000,0.983814,-0.995416
10.810000,0.946870,-0.949186
10.811000,0.929432,-1.189348
10.812000,1.002437,-0.898815
10.813000,1.064343,-0.954944
10.814000,1.184631,-0.844419
10.815000,1.028819,-1.109940
10.816000,1.016397,-0.854591
10.817000,0.868347,-0.991418
10.818000,1.106189,-0.965527
10.819000,1.056388,-0.991764
10.820000,1.084593,-0.886281
10.821000,1.001222,-0.999117
10.822000,1.055791,-0.983204
10.823000,1.131661,-0.955243
10.824000,1.074818,-1.083073
10.825000,0.906123,-0.942941
10.826000,0.895780,-0.819623
10.827000,0.843891,-0.792039
10.828000,1.092517,-0.777271
10.829000,0.893472,-0.829307
10.830000,0.937481,-1.024690
10.831000,1.045631,-0.784696
10.832000,0.909370,-0.787180
10.833000,1.024807,-0.845060
10.834000,0.816830,-0.660287
10.835000,0.933371,-0.741979
10.836000,0.887036,-0.803260
10.837000,0.863451,-0.703026
10.838000,0.907814,-0.868979
10.839000,0.930922,-0.800018
10.840000,0.814129,-0.844846
10.841000,0.890245,-0.872247
10.842000,1.105482,-0.877698
10.843000,0.901534,-0.872118
10.844000,0.948919,-0.869223
10.845000,0.957573,-0.950792
10.846000,0.921668,-0.849059
10.847000,0.921982,-0.692456
10.848000,0.864021,-0.975029
10.849000,0.993265,-0.805567
10.850000,0.896328,-1.118014
10.851000,0.901175,-0.973898
10.852000,0.906535,-0.868976
10.853000,0.858112,-0.985167
10.854000,0.894462,-1.047956
10.855000,0.912205,-1.085130
10.856000,0.892063,-1.259260
10.857000,0.886116,-1.038734
10.858000,0.911696,-1.133264
10.859000,0.947914,-1.139837
10.860000,0.874097,-1.169102
10.861000,0.872228,-1.063887
10.862000,0.855327,-1.191431
10.863000,0.898662,-1.263469
10.864000,0.863810,-1.328864
10.865000,0.873301,-1.242937
10.866000,0.846085,-1.062040
10.867000,0.835384,-1.282106
10.868000,0.947649,-1.053297
10.869000,0.836354,-1.111115
10.870000,0.913656,-1.107934
10.871000,0.863470,-1.106922
10.872000,0.942484,-1.228854
10.873000,0.902934,-1.127206
10.874000,0.822705,-1.170063
10.875000,0.875738,-1.229259
10.876000,0.834761,-1.124599
10.877000,0.835059,-1.247302
10.878000,0.860265,-1.139154
10.879000,0.875846,-1.343014
10.880000,0.922374,-1.125469
10.881000,0.881849,-1.215552
10.882000,0.866923,-1.206102
10.883000,0.831318,-1.277950
10.884000,0.894031,-1.222641
10.885000,0.889293,-1.121547
10.886000,0.890012,-1.211989
10.887000,0.873507,-1.135051
10.888000,0.854871,-1.406532
10.889000,0.828770,-1.216549
10.890000,0.820001,-1.212032
10.891000,0.821211,-1.219410
10.892000,0.840140,-1.199609
10.893000,0.866795,-1.285818
10.894000,0.904908,-1.155624
10.895000,0.860436,-1.269685
10.896000,0.854235,-1.364755
10.897000,0.829243,-1.199584
10.898000,0.972106,-1.420729
10.899000,0.844792,-1.334000
10.900000,0.896378,-1.380011
10.901000,0.811725,-1.158096
10.902000,0.887588,-1.154762
10.903000,0.796379,-1.239181
10.904000,1.035481,-1.336187
10.905000,1.088617,-1.160949
10.906000,0.856328,-1.190321
10.907000,0.838393,-1.218353
10.908000,0.768112,-1.191143
10.909000,1.033771,-1.154775
10.910000,0.938531,-1.192149
10.911000,0.918112,-1.177793
10.912000,0.915330,-1.153392
10.913000,0.770122,-1.197436
10.914000,0.816374,-1.229047
10.915000,0.793266,-1.243882
10.916000,0.770624,-1.217851
10.917000,0.956794,-1.204953
10.918000,0.862255,-1.309201
10.919000,0.862830,-1.204693
10.920000,0.884825,-1.320692
10.921000,0.936832,-1.487085
10.922000,0.912325,-1.174631
10.923000,0.856655,-1.220997
10.924000,0.933103,-1.296710
10.925000,0.786325,-1.215070
10.926000,0.708257,-1.299506
10.927000,0.955464,-1.255996
10.928000,0.809399,-1.345303
10.929000,0.957871,-1.287962
10.930000,0.764640,-1.375389
10.931000,0.761129,-1.483823
10.932000,0.678079,-1.468346
10.933000,0.925606,-1.346988
10.934000,0.925059,-1.442912
10.935000,0.779307,-1.430136
10.936000,0.698582,-1.280644
10.937000,0.740315,-1.421695
10.938000,0.839452,-1.163962
10.939000,0.855736,-1.263962
10.940000,0.952514,-1.466425
10.941000,0.680836,-1.244325
10.942000,0.844533,-1.314314
10.943000,0.890172,-1.245378
10.944000,0.883431,-1.271504
10.945000,0.786930,-1.274755
10.946000,0.856413,-1.199438
10.947000,0.813613,-1.306867
10.948000,0.732884,-1.309458
10.949000,0.848054,-1.260291
10.950000,0.746897,-1.264452
10.951000,0.716754,-1.157997
10.952000,0.877955,-1.253364
10.953000,0.902898,-1.219017
10.954000,0.913204,-1.295918
10.955000,0.902736,-1.225882
10.956000,0.862549,-1.309246
10.957000,0.850876,-1.381302
10.958000,0.822136,-1.378788
10.959000,0.867456,-1.177722
10.960000,0.836577,-1.262745
10.961000,0.764711,-1.328004
10.962000,0.736845,-1.329612
10.963000,0.746954,-1.298355
10.964000,0.936677,-1.243876
10.965000,0.840468,-1.250189
10.966000,0.809108,-1.356434
10.967000,0.896412,-1.424754
10.968000,0.913837,-1.389998
10.969000,0.861905,-1.400310
10.970000,0.889600,-1.333449
10.971000,0.845232,-1.562968
10.972000,0.767351,-1.547099
10.973000,0.776702,-1.555144
10.974000,0.633375,-1.576635
10.975000,0.876925,-1.498543
10.976000,0.706221,-1.674016
10.977000,0.645225,-1.552858
10.978000,0.917279,-1.340373
10.979000,0.738608,-1.397991
10.980000,0.757558,-1.362319
10.981000,0.829038,-1.379810
10.982000,0.789704,-1.381115
10.983000,0.838374,-1.389445
10.984000,0.697981,-1.355196
10.985000,0.743397,-1.351380
10.986000,0.845655,-1.499229
10.987000,0.806305,-1.533440
10.988000,0.779488,-1.525987
10.989000,0.863154,-1.551642
10.990000,0.637052,-1.499814
10.991000,0.523338,-1.516395
10.992000,0.594197,-1.538658
10.993000,0.624848,-1.533889
10.994000,0.813552,-1.554665
10.995000,0.704512,-1.560075
10.996000,0.664031,-1.540187
10.997000,0.731408,-1.608419
10.998000,0.768390,-1.539480
10.999000,0.702614,-1.649123
11.000000,0.767660,-1.681058
11.001000,0.583896,-1.662054
11.002000,0.839545,-1.686379
11.003000,0.676703,-1.672524
11.004000,0.748302,-1.593704
11.005000,0.654268,-1.707399
11.006000,0.629423,-1.539593
11.007000,0.535940,-1.783227
11.008000,0.583419,-1.762609
11.009000,0.559463,-1.624426
11.010000,0.485575,-1.672442
11.011000,0.581250,-1.705103
11.012000,0.515988,-1.662541
11.013000,0.491685,-1.711003
11.014000,0.756224,-1.717543
11.015000,0.535046,-1.645710
11.016000,0.608821,-1.635002
11.017000,0.555480,-1.649602
11.018000,0.508648,-1.706048
11.019000,0.573404,-1.638260
11.020000,0.741224,-1.678949
11.021000,0.494223,-1.676658
11.022000,0.529270,-1.620146
11.023000,0.565196,-1.736902
11.024000,0.564853,-1.676751
11.025000,0.527752,-1.710802
11.026000,0.595767,-1.780760
11.027000,0.433537,-1.734429
11.028000,0.433993,-1.715384
11.029000,0.686316,-1.769065
11.030000,0.537683,-1.778547
11.031000,0.758115,-1.663118
11.032000,0.440888,-1.740980
11.033000,0.451902,-1.636181
11.034000,0.435727,-1.712130
11.035000,0.597018,-1.733261
11.036000,0.414749,-1.784188
11.037000,0.485292,-1.625175
11.038000,0.450152,-1.804066
11.039000,0.661458,-1.709393
11.040000,0.440114,-1.724042
11.041000,0.406315,-1.748580
11.042000,0.430640,-1.787119
11.043000,0.376867,-1.800324
11.044000,0.456415,-1.799489
11.045000,0.486988,-1.634012
11.046000,0.556765,-1.577186
11.047000,0.610266,-1.573980
11.048000,0.619242,-1.717396
11.049000,0.620057,-1.757457
11.050000,0.525592,-1.828822
11.051000,0.597908,-1.709647
11.052000,0.555765,-1.671078
11.053000,0.591794,-1.644836
11.054000,0.565081,-1.711493
11.055000,0.552853,-1.653037
11.056000,0.621036,-1.704276
11.057000,0.552809,-1.648068
11.058000,0.646490,-1.763251
11.059000,0.390921,-1.719228
11.060000,0.525457,-1.651958
11.061000,0.552190,-1.575958
11.062000,0.538062,-1.680430
11.063000,0.295349,-1.697415
11.064000,0.391198,-1.676925
11.065000,0.540247,-1.564223
11.066000,0.579770,-1.624375
11.067000,0.403582,-1.608359
11.068000,0.364495,-1.624642
11.069000,0.283848,-1.595701
11.070000,0.502325,-1.688283
11.071000,0.586913,-1.686551
11.072000,0.322138,-1.576103
11.073000,0.547779,-1.628225
11.074000,0.252060,-1.569732
11.075000,0.583513,-1.629946
11.076000,0.274154,-1.593345
11.077000,0.279287,-1.622128
11.078000,0.269884,-1.706713
11.079000,0.340237,-1.606982
11.080000,0.413611,-1.727442
